customer_id,age,gender,loyalty_member,join_date
C014662,46,Female,0,45474
C014663,55,Female,0,44312
C014664,39,Male,0,44911
C014665,28,Female,0,45815
C014666,19,Male,1,44862
C014667,18,Male,0,45692
C014668,59,Male,1,45093
C014669,29,Female,0,44918
C014670,21,Female,0,44387
C014671,33,Female,0,44466
C014672,38,Female,0,45841
C014673,23,Male,0,44891
C014674,34,Female,1,45347
C014675,36,Male,0,44431
C014676,32,Male,1,45333
C014677,47,Male,0,44475
C014678,40,Male,0,46052
C014679,39,Female,1,44674
C014680,41,Male,0,44879
C014681,35,Female,0,45633
C014682,54,Male,1,45648
C014683,33,Female,0,45096
C014684,19,Male,1,45487
C014685,22,Male,0,45399
C014686,18,Male,0,45253
C014687,67,Male,0,45479
C014688,35,Male,0,45765
C014689,59,Female,0,44797
C014690,59,Male,0,45724
C014691,29,Male,1,45896
C014692,27,Female,0,44382
C014693,56,Female,1,44433
C014694,32,Male,1,44940
C014695,64,Male,0,45944
C014696,64,Male,0,44269
C014697,37,Female,1,44543
C014698,38,Male,1,45247
C014699,18,Male,0,44329
C014700,70,Male,0,45476
C014701,70,Male,1,45861
C014702,43,Male,1,45692
C014703,63,Female,1,45825
C014704,25,Female,1,44695
C014705,63,Female,0,44313
C014706,48,Male,0,45215
C014707,52,Female,0,45706
C014708,67,Female,0,44905
C014709,58,Male,1,45794
C014710,41,Male,0,45649
C014711,49,Male,0,45811
C014712,66,Female,1,45516
C014713,41,Male,1,45876
C014714,66,Female,1,45373
C014715,18,Male,1,45557
C014716,31,Female,1,45382
C014717,36,Female,0,46065
C014718,62,Female,1,45131
C014719,46,Male,0,44887
C014720,53,Male,1,45988
C014721,25,Female,0,44426
C014722,56,Female,0,46064
C014723,42,Female,0,45724
C014724,24,Male,1,44383
C014725,55,Female,1,44836
C014726,19,Female,0,44495
C014727,48,Male,0,44752
C014728,36,Female,1,44482
C014729,41,Female,0,45906
C014730,38,Female,1,45137
C014731,45,Female,1,45692
C014732,37,Female,1,45098
C014733,21,Female,1,45298
C014734,51,Male,0,45304
C014735,18,Female,0,44671
C014736,69,Male,0,45086
C014737,46,Female,1,45542
C014738,39,Male,0,44441
C014739,53,Male,1,44586
C014740,23,Male,0,45827
C014741,28,Female,1,44960
C014742,30,Female,1,44897
C014743,62,Female,1,44764
C014744,20,Female,0,45532
C014745,66,Female,1,44833
C014746,32,Male,1,44593
C014747,47,Male,0,44465
C014748,39,Female,1,45812
C014749,18,Male,0,45613
C014750,53,Female,1,45875
C014751,64,Male,1,45470
C014752,47,Female,0,45563
C014753,69,Female,0,45084
C014754,66,Female,0,45822
C014755,29,Female,1,45793
C014756,39,Female,1,45499
C014757,31,Male,0,45182
C014758,48,Male,0,45816
C014759,42,Male,1,45718
C014760,41,Male,0,45338
C014761,36,Male,0,44504
C014762,20,Male,1,46000
C014763,32,Female,0,44725
C014764,41,Male,1,45765
C014765,44,Female,1,44831
C014766,55,Male,1,44766
C014767,44,Female,1,45248
C014768,41,Female,1,44621
C014769,30,Female,1,45185
C014770,55,Male,0,45133
C014771,61,Female,0,45739
C014772,66,Male,1,45186
C014773,58,Female,1,44280
C014774,38,Female,0,44998
C014775,26,Female,0,45468
C014776,51,Female,1,44513
C014777,22,Male,1,45964
C014778,35,Male,1,44950
C014779,61,Male,0,45924
C014780,59,Male,0,45058
C014781,68,Male,0,45625
C014782,56,Male,1,44517
C014783,41,Male,0,45812
C014784,29,Male,1,44915
C014785,62,Male,1,45880
C014786,45,Female,0,45959
C014787,51,Female,1,45106
C014788,65,Male,0,44708
C014789,64,Female,1,45589
C014790,61,Male,1,45681
C014791,54,Male,1,44326
C014792,26,Female,0,45932
C014793,69,Male,1,44358
C014794,23,Male,1,44973
C014795,55,Female,1,45427
C014796,37,Female,1,45731
C014797,64,Female,0,44558
C014798,63,Male,1,45398
C014799,46,Male,0,44443
C014800,61,Male,1,45310
C014801,24,Female,1,44991
C014802,61,Female,1,44325
C014803,32,Female,0,44728
C014804,29,Female,0,44377
C014805,49,Female,1,45426
C014806,61,Male,1,46011
C014807,50,Male,0,44957
C014808,20,Male,1,45558
C014809,52,Male,0,44531
C014810,22,Female,0,45958
C014811,28,Female,0,45441
C014812,26,Female,0,45854
C014813,47,Male,0,45808
C014814,70,Female,0,45256
C014815,34,Male,0,45567
C014816,62,Male,0,44916
C014817,30,Female,1,45454
C014818,30,Male,0,45978
C014819,32,Male,0,44842
C014820,41,Male,0,45247
C014821,41,Female,0,45885
C014822,29,Female,0,45240
C014823,37,Male,0,44324
C014824,51,Female,0,45648
C014825,55,Male,1,45418
C014826,33,Female,0,45424
C014827,26,Female,0,45174
C014828,54,Male,1,44630
C014829,35,Female,1,45831
C014830,58,Female,1,45337
C014831,35,Female,0,45062
C014832,40,Female,0,44604
C014833,57,Female,1,45581
C014834,68,Female,0,44743
C014835,66,Male,0,45317
C014836,52,Male,1,45696
C014837,52,Female,0,45474
C014838,22,Male,1,44494
C014839,36,Male,0,45375
C014840,39,Female,1,44742
C014841,23,Female,0,45914
C014842,43,Male,0,45263
C014843,36,Male,1,45103
C014844,21,Female,1,44657
C014845,28,Female,1,44606
C014846,36,Male,1,45200
C014847,53,Female,1,45623
C014848,23,Female,0,45862
C014849,39,Female,1,45361
C014850,28,Male,0,45520
C014851,58,Female,0,44798
C014852,68,Female,0,44618
C014853,28,Female,1,44960
C014854,19,Male,1,45026
C014855,42,Male,0,45114
C014856,34,Male,1,44989
C014857,46,Female,0,44267
C014858,21,Female,0,45597
C014859,24,Female,1,45126
C014860,63,Female,0,44764
C014861,50,Male,1,44896
C014862,60,Female,1,45480
C014863,21,Female,0,45806
C014864,60,Female,1,44849
C014865,28,Female,0,44662
C014866,32,Female,1,45517
C014867,23,Male,0,45016
C014868,56,Male,0,45839
C014869,59,Male,0,44702
C014870,41,Female,0,44790
C014871,18,Male,1,45877
C014872,58,Male,0,44626
C014873,59,Female,1,44268
C014874,21,Female,1,44741
C014875,55,Female,0,45753
C014876,29,Female,1,46019
C014877,21,Female,0,44863
C014878,62,Male,0,45504
C014879,37,Female,0,45408
C014880,21,Female,0,45518
C014881,39,Female,0,44674
C014882,69,Female,0,45411
C014883,18,Male,1,44534
C014884,24,Male,1,44667
C014885,58,Female,0,44343
C014886,34,Female,0,45858
C014887,28,Female,1,45388
C014888,58,Female,1,44548
C014889,65,Male,0,44786
C014890,67,Male,1,45423
C014891,67,Female,1,45556
C014892,21,Female,1,45533
C014893,31,Male,1,45066
C014894,33,Female,1,45780
C014895,39,Male,1,45009
C014896,47,Female,1,45531
C014897,38,Male,1,44730
C014898,37,Female,0,44558
C014899,64,Male,0,44984
C014900,23,Male,0,45297
C014901,56,Female,0,45108
C014902,42,Female,1,45565
C014903,39,Female,0,44466
C014904,59,Male,0,45691
C014905,34,Male,1,45825
C014906,24,Female,1,44364
C014907,32,Female,1,45335
C014908,60,Male,1,45639
C014909,56,Female,0,44777
C014910,53,Male,1,44387
C014911,44,Female,1,44900
C014912,64,Female,0,45704
C014913,33,Male,1,45696
C014914,36,Female,1,46042
C014915,33,Female,1,44712
C014916,69,Female,1,44351
C014917,22,Female,1,45222
C014918,50,Female,1,44945
C014919,38,Male,0,44976
C014920,53,Female,0,44969
C014921,52,Female,0,44412
C014922,33,Female,0,46042
C014923,67,Male,0,46031
C014924,23,Female,0,45451
C014925,25,Female,1,44827
C014926,34,Female,0,45363
C014927,69,Female,0,45736
C014928,60,Male,0,45653
C014929,21,Male,0,45640
C014930,18,Male,1,45756
C014931,47,Female,0,44311
C014932,44,Female,0,45112
C014933,58,Female,1,45355
C014934,53,Female,1,45287
C014935,51,Male,0,45897
C014936,55,Female,1,44540
C014937,47,Female,1,45154
C014938,53,Female,0,44821
C014939,24,Male,1,45588
C014940,51,Female,0,45478
C014941,30,Female,1,45043
C014942,57,Male,1,45575
C014943,27,Female,0,45730
C014944,20,Male,0,44818
C014945,34,Female,0,45358
C014946,42,Male,0,44551
C014947,18,Male,0,45107
C014948,32,Male,0,44281
C014949,60,Male,1,45578
C014950,35,Male,0,46015
C014951,35,Female,1,45344
C014952,41,Female,0,45809
C014953,52,Female,1,44330
C014954,24,Male,1,45598
C014955,36,Male,0,45631
C014956,35,Male,0,44523
C014957,41,Female,0,45384
C014958,47,Male,1,44991
C014959,65,Male,1,44882
C014960,23,Female,1,45626
C014961,42,Female,0,45635
C014962,48,Male,1,44373
C014963,52,Female,1,45972
C014964,63,Male,0,45600
C014965,53,Female,1,45540
C014966,68,Female,0,45606
C014967,30,Male,1,44324
C014968,35,Female,0,45016
C014969,18,Female,1,45573
C014970,60,Female,0,44460
C014971,34,Female,0,44831
C014972,67,Male,0,45464
C014973,35,Male,0,46032
C014974,33,Male,0,45182
C014975,25,Male,0,45023
C014976,58,Male,1,46062
C014977,40,Female,0,44488
C014978,42,Male,1,45626
C014979,25,Female,1,45376
C014980,25,Male,1,45000
C014981,62,Male,1,45610
C014982,60,Female,1,45168
C014983,58,Male,1,44294
C014984,61,Male,0,44483
C014985,29,Female,0,45732
C014986,41,Female,0,45954
C014987,65,Male,1,45343
C014988,25,Female,0,44445
C014989,19,Male,1,45229
C014990,69,Female,1,45085
C014991,38,Female,0,44485
C014992,57,Male,1,45397
C014993,22,Female,0,45204
C014994,18,Female,1,45180
C014995,21,Female,1,45483
C014996,64,Male,1,44558
C014997,32,Male,0,44271
C014998,69,Female,1,44787
C014999,35,Female,1,45038
C015000,26,Female,0,45498
C015001,60,Male,1,45595
C015002,58,Female,1,45820
C015003,61,Female,0,45634
C015004,63,Female,1,44738
C015005,63,Male,1,45990
C015006,57,Male,0,46047
C015007,38,Male,0,45208
C015008,23,Male,0,45492
C015009,52,Male,0,45305
C015010,32,Female,1,45063
C015011,51,Female,1,44885
C015012,33,Female,1,46071
C015013,26,Male,1,45981
C015014,33,Female,0,44765
C015015,57,Female,0,45328
C015016,43,Female,0,44586
C015017,52,Female,1,45344
C015018,70,Female,0,44408
C015019,48,Male,1,44641
C015020,51,Male,1,44551
C015021,24,Male,0,45191
C015022,58,Female,1,45479
C015023,57,Male,1,45169
C015024,48,Male,0,44624
C015025,36,Male,1,45584
C015026,52,Female,1,44460
C015027,22,Female,1,45614
C015028,33,Male,0,44611
C015029,37,Female,1,45000
C015030,60,Male,1,45489
C015031,57,Female,0,45147
C015032,65,Male,0,45973
C015033,64,Female,0,45708
C015034,69,Male,1,45604
C015035,36,Female,0,44709
C015036,40,Male,0,44470
C015037,57,Female,0,44598
C015038,20,Female,0,44879
C015039,22,Male,1,45743
C015040,54,Male,1,45216
C015041,20,Male,0,45148
C015042,25,Female,1,44501
C015043,34,Male,0,45996
C015044,60,Female,1,46007
C015045,45,Male,0,44660
C015046,36,Male,0,45744
C015047,42,Female,0,45436
C015048,68,Female,1,45262
C015049,29,Male,0,44769
C015050,43,Female,0,45674
C015051,62,Male,0,44958
C015052,66,Female,1,45961
C015053,54,Female,1,45318
C015054,24,Female,1,44307
C015055,62,Male,0,46045
C015056,57,Female,0,45816
C015057,44,Male,0,46023
C015058,19,Male,1,44752
C015059,21,Female,1,46003
C015060,25,Female,1,45558
C015061,46,Female,0,45697
C015062,57,Male,0,45624
C015063,58,Female,0,45683
C015064,19,Male,1,45866
C015065,62,Male,1,45889
C015066,55,Female,0,45459
C015067,29,Female,0,45868
C015068,18,Male,1,44519
C015069,67,Female,1,44475
C015070,35,Male,0,44745
C015071,28,Female,1,45341
C015072,21,Female,0,44981
C015073,65,Female,0,44947
C015074,67,Female,0,45452
C015075,63,Male,1,45069
C015076,26,Female,1,45768
C015077,31,Male,0,45168
C015078,35,Male,1,44552
C015079,54,Female,1,45023
C015080,63,Male,0,45716
C015081,66,Male,1,45099
C015082,33,Male,0,45074
C015083,20,Female,0,45500
C015084,54,Female,1,44410
C015085,52,Male,0,44605
C015086,22,Female,0,46038
C015087,30,Male,0,45574
C015088,67,Male,1,45516
C015089,59,Male,0,44301
C015090,48,Female,1,45627
C015091,34,Male,0,44585
C015092,53,Male,1,45303
C015093,43,Male,1,45853
C015094,70,Female,0,44835
C015095,56,Female,0,45504
C015096,30,Female,0,44684
C015097,67,Female,0,45164
C015098,53,Male,1,45964
C015099,44,Male,0,45013
C015100,55,Male,1,44980
C015101,28,Female,1,45213
C015102,56,Female,0,45658
C015103,40,Male,1,44505
C015104,48,Male,1,44932
C015105,32,Female,0,44525
C015106,53,Female,1,45783
C015107,37,Female,1,45118
C015108,26,Male,0,44608
C015109,18,Female,1,45717
C015110,35,Female,0,45196
C015111,47,Female,0,44832
C015112,59,Male,1,44712
C015113,68,Male,1,45029
C015114,53,Female,0,44494
C015115,39,Male,1,44640
C015116,43,Male,0,45413
C015117,63,Male,1,45748
C015118,20,Male,0,45394
C015119,22,Male,1,44287
C015120,55,Male,0,44684
C015121,19,Female,1,45947
C015122,59,Female,0,44735
C015123,43,Male,1,46077
C015124,65,Male,0,44536
C015125,57,Male,0,45301
C015126,64,Male,0,44968
C015127,67,Female,1,44834
C015128,48,Female,0,44597
C015129,43,Female,1,44823
C015130,22,Male,1,44475
C015131,29,Male,1,45360
C015132,66,Female,0,44439
C015133,55,Male,0,45375
C015134,44,Male,1,44478
C015135,65,Male,0,44360
C015136,42,Female,1,45030
C015137,51,Female,1,45450
C015138,58,Male,1,44534
C015139,41,Female,0,44769
C015140,26,Female,0,44650
C015141,25,Male,0,45476
C015142,23,Female,0,45199
C015143,64,Female,0,45211
C015144,18,Female,0,45904
C015145,69,Male,0,45396
C015146,39,Male,0,45524
C015147,47,Male,1,45131
C015148,68,Female,1,44766
C015149,51,Male,1,45795
C015150,68,Male,1,44431
C015151,65,Female,0,44875
C015152,70,Female,0,44891
C015153,55,Male,0,45390
C015154,41,Female,0,44361
C015155,40,Female,1,45009
C015156,50,Male,1,46085
C015157,33,Female,0,45883
C015158,31,Male,1,45415
C015159,50,Male,1,44654
C015160,54,Male,0,44909
C015161,49,Female,0,45998
C015162,56,Female,0,44666
C015163,41,Male,0,45522
C015164,48,Male,1,44297
C015165,66,Female,1,45697
C015166,50,Male,0,45527
C015167,47,Male,0,44341
C015168,51,Male,0,45646
C015169,67,Female,0,45613
C015170,39,Female,0,44789
C015171,21,Female,1,44656
C015172,47,Male,1,44347
C015173,27,Female,1,45524
C015174,46,Male,0,46014
C015175,24,Female,1,44306
C015176,28,Male,0,45045
C015177,24,Female,0,44761
C015178,56,Male,1,44442
C015179,52,Female,0,45801
C015180,58,Male,0,44869
C015181,64,Female,0,45798
C015182,63,Male,1,45184
C015183,56,Male,0,45388
C015184,37,Female,1,45334
C015185,32,Male,1,44888
C015186,25,Female,1,44678
C015187,33,Female,1,45330
C015188,52,Male,1,45232
C015189,49,Female,1,44775
C015190,63,Male,0,44715
C015191,18,Male,1,46055
C015192,45,Female,0,44267
C015193,42,Male,0,44319
C015194,65,Female,0,45989
C015195,21,Male,0,44466
C015196,69,Male,1,45570
C015197,38,Male,0,44403
C015198,22,Female,0,45534
C015199,19,Female,1,45707
C015200,48,Male,0,44969
C015201,69,Male,1,45849
C015202,24,Female,1,45054
C015203,53,Male,1,45363
C015204,51,Female,1,45621
C015205,38,Female,0,44849
C015206,61,Male,1,45331
C015207,54,Male,0,45091
C015208,45,Male,1,44381
C015209,36,Female,1,45723
C015210,44,Female,0,45593
C015211,32,Female,0,44969
C015212,18,Male,1,44308
C015213,53,Female,0,45999
C015214,43,Male,1,45526
C015215,58,Female,1,45867
C015216,52,Male,0,45196
C015217,27,Female,1,45634
C015218,61,Male,0,44289
C015219,70,Female,0,44934
C015220,44,Female,0,44830
C015221,60,Female,1,46078
C015222,56,Male,0,45962
C015223,60,Male,1,44825
C015224,67,Male,0,46023
C015225,63,Male,0,45782
C015226,48,Male,1,46035
C015227,27,Female,0,44686
C015228,63,Male,1,46015
C015229,68,Male,0,45317
C015230,18,Female,0,44823
C015231,44,Male,0,44343
C015232,25,Male,0,45697
C015233,32,Female,0,45498
C015234,40,Female,1,44734
C015235,23,Male,0,45840
C015236,57,Male,1,44326
C015237,52,Male,0,45960
C015238,28,Male,1,45917
C015239,55,Male,1,45411
C015240,19,Female,0,44525
C015241,50,Female,0,44736
C015242,61,Male,0,45460
C015243,19,Female,1,45296
C015244,19,Female,1,45802
C015245,37,Male,1,45429
C015246,21,Female,0,45527
C015247,57,Male,1,45340
C015248,67,Male,0,44986
C015249,70,Male,1,44703
C015250,59,Male,0,45751
C015251,52,Female,1,45392
C015252,64,Female,1,45528
C015253,52,Female,1,45810
C015254,60,Female,1,45652
C015255,50,Male,0,45290
C015256,51,Male,1,45397
C015257,55,Female,1,45287
C015258,60,Female,0,45873
C015259,70,Male,1,44519
C015260,21,Female,1,44649
C015261,58,Male,0,44542
C015262,57,Male,1,44465
C015263,55,Female,0,45138
C015264,43,Male,1,45229
C015265,58,Male,1,45580
C015266,65,Male,0,44978
C015267,27,Female,0,44818
C015268,28,Female,1,45928
C015269,54,Female,0,45964
C015270,47,Male,1,44755
C015271,35,Male,1,44817
C015272,36,Male,0,44780
C015273,37,Male,0,45845
C015274,32,Male,0,45576
C015275,45,Female,0,44571
C015276,61,Male,1,44379
C015277,61,Female,0,44830
C015278,48,Female,1,45729
C015279,64,Female,1,45753
C015280,21,Male,0,45216
C015281,36,Male,1,45137
C015282,56,Female,0,45715
C015283,62,Female,1,44943
C015284,58,Male,0,44596
C015285,35,Male,1,44955
C015286,26,Female,1,45263
C015287,34,Male,0,45760
C015288,31,Female,1,44571
C015289,41,Female,1,45411
C015290,42,Female,0,45159
C015291,50,Male,1,45875
C015292,39,Male,1,44865
C015293,38,Male,0,44706
C015294,47,Male,0,45972
C015295,47,Female,0,44297
C015296,51,Female,1,45604
C015297,33,Female,0,45208
C015298,21,Female,0,45061
C015299,51,Female,1,44475
C015300,24,Female,0,45133
C015301,63,Female,0,45298
C015302,64,Female,1,45992
C015303,52,Male,1,45761
C015304,54,Female,0,45996
C015305,21,Male,1,45502
C015306,38,Male,1,45794
C015307,29,Female,1,44622
C015308,62,Female,1,44484
C015309,34,Female,0,45265
C015310,53,Female,1,45395
C015311,31,Male,0,45072
C015312,44,Female,1,46010
C015313,50,Male,1,45001
C015314,47,Male,0,45328
C015315,25,Female,1,45102
C015316,27,Male,1,45471
C015317,48,Female,0,44775
C015318,63,Female,0,44329
C015319,20,Male,0,44805
C015320,43,Female,1,45767
C015321,61,Female,1,45098
C015322,21,Female,0,45948
C015323,25,Female,1,45101
C015324,33,Female,1,45226
C015325,48,Female,0,45583
C015326,41,Male,1,45707
C015327,39,Male,0,44916
C015328,38,Male,0,44587
C015329,63,Male,0,45623
C015330,25,Female,0,45941
C015331,39,Female,1,45581
C015332,39,Female,0,44366
C015333,47,Male,1,45209
C015334,57,Female,1,44682
C015335,67,Male,1,45276
C015336,59,Male,0,44873
C015337,27,Male,0,45765
C015338,63,Male,0,44344
C015339,49,Female,0,45678
C015340,48,Female,1,45562
C015341,26,Male,1,45529
C015342,28,Female,0,44262
C015343,52,Male,1,45456
C015344,27,Female,0,44496
C015345,20,Male,1,45869
C015346,67,Male,0,45942
C015347,43,Male,0,45193
C015348,48,Female,0,45339
C015349,57,Male,0,44553
C015350,48,Male,1,44317
C015351,24,Female,0,44821
C015352,58,Female,0,45921
C015353,61,Female,1,45457
C015354,40,Female,0,45956
C015355,24,Male,0,45444
C015356,18,Male,0,44775
C015357,21,Male,1,45973
C015358,70,Female,0,45182
C015359,37,Female,0,45362
C015360,41,Female,0,44873
C015361,65,Male,0,44736
C015362,68,Male,1,45995
C015363,41,Male,0,45783
C015364,36,Female,1,45947
C015365,53,Male,1,44634
C015366,64,Female,0,45033
C015367,58,Female,1,45297
C015368,20,Female,0,44526
C015369,62,Female,0,44809
C015370,33,Male,0,45106
C015371,48,Female,1,44563
C015372,19,Male,1,44829
C015373,60,Female,1,45871
C015374,69,Female,1,45320
C015375,57,Male,0,45898
C015376,57,Female,0,45307
C015377,63,Male,0,45509
C015378,23,Female,1,44781
C015379,44,Male,0,45324
C015380,54,Male,0,44486
C015381,25,Male,1,45684
C015382,24,Female,0,44909
C015383,60,Female,1,45157
C015384,35,Female,0,44770
C015385,31,Male,0,45091
C015386,48,Female,0,44891
C015387,58,Male,1,44282
C015388,29,Male,0,46065
C015389,66,Female,1,44265
C015390,46,Female,1,44407
C015391,36,Male,1,44997
C015392,53,Male,1,46035
C015393,53,Male,1,44572
